editTopo.py edits file version 1
#
# This file can be used as an argument for editTopo.py --apply
#
# created: Sun Sep  6 11:41:01 2020
# by: aek156
# via: ./topogtools/editTopo.py --ref /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc topog_new_deseas_partialcell_mindepth_masked_fixnonadvective.nc
#
# These edits fill in the enclosed Sulu Sea basin up to the sill depth of 503m, by copying data from previous topography
# /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc
# see https://github.com/COSIMA/access-om2/issues/158#issuecomment-698758041
#
# There are additional edits below in the Denmark Strait, Faroe Bank channel, Nares Strait and Caribbean Sea
# - search for "created" to find these.
#
#   i    j  old                 new
   799   616  53.22227096557617   93.0
   799   614  37.323455810546875  155.83213806152344
   799   613  30.19615364074707   268.0
   799   612  24.634567260742188  351.3264465332031
   799   611  20.6200008392334    397.0
   799   610  18.942028045654297  397.0
   799   609  18.246479034423828  413.0
   799   608  50.59321975708008   464.0
   799   607  101.7389144897461   464.0
   799   606  133.77377319335938  464.0
   799   605  150.35394287109375  540.4827880859375
   799   604  92.86747741699219   540.4827880859375
   799   603  88.43132019042969   616.0
   799   602  136.89178466796875  616.0
   799   615  44.03589630126953   115.0
   800   616  276.8172607421875   536.0
   800   615  241.8897247314453   620.0
   800   614  226.3419647216797   721.0
   800   613  220.84486389160156  826.0
   800   612  226.9728240966797   818.6450805664062
   800   611  232.79135131835938  818.6450805664062
   800   610  246.43588256835938  818.6450805664062
   800   609  264.6222229003906   818.6450805664062
   800   608  302.14691162109375  818.6450805664062
   800   607  335.1851806640625   818.6450805664062
   800   606  353.7641906738281   818.6450805664062
   800   605  389.2197265625      818.6450805664062
   800   604  503.2925720214844   818.6450805664062
   800   603  601.2048950195312   818.6450805664062
   800   602  647.4429931640625   818.6450805664062
   801   615  665.6345825195312   826.0
   801   614  648.8616943359375   818.6450805664062
   801   612  625.8333129882812   818.6450805664062
   801   611  627.6714477539062   818.6450805664062
   801   610  627.6714477539062   818.6450805664062
   801   609  647.4429931640625   818.6450805664062
   801   608  664.76416015625     818.6450805664062
   801   607  627.6714477539062   818.6450805664062
   801   606  627.6714477539062   818.6450805664062
   801   605  627.6714477539062   818.6450805664062
   801   604  540.4827880859375   818.6450805664062
   802   604  515.0908203125      818.6450805664062
   802   603  654.2019653320312   818.6450805664062
   802   614  692.613525390625    818.6450805664062
   802   613  627.6714477539062   818.6450805664062
   802   612  615.6950073242188   818.6450805664062
   803   609  396.1123352050781   516.0
   802   611  627.6714477539062   818.6450805664062
   802   610  627.6714477539062   818.6450805664062
   802   609  684.0407104492188   818.6450805664062
   802   608  647.4429931640625   818.6450805664062
   803   607  518.9011840820312   647.4429931640625
   802   606  557.9205322265625   818.6450805664062
   802   605  557.9205322265625   818.6450805664062
   801   613  619.6820068359375   818.6450805664062
   802   607  575.461669921875    818.6450805664062
   803   614  724.7332763671875   818.6450805664062
   803   613  557.9205322265625   818.6450805664062
   803   612  337.7160339355469   826.0
   803   611  139.59259033203125  562.0
   803   610  208.0384521484375   516.0
   803   608  540.4827880859375   516.28466796875
   804   606  395.6789855957031   647.4429931640625
   803   605  21.097091674804688  351.3264465332031
   803   604  11.805749893188477  351.3264465332031
   803   603  11.805749893188477  351.3264465332031
   802   602  814.7542724609375   818.6450805664062
   803   601  106.69143676757812  397.0
   802   597  579.78759765625     620.0
   803   598  57.73086166381836   429.0
   803   600  98.11357879638672   429.0
   803   602  100.3349838256836   397.0
   803   606  288.40863037109375  647.4429931640625
   804   607  397.5320739746094   647.4429931640625
   791   593  1004.781982421875   1279.462646484375
   792   593  882.4215087890625   1098.2969970703125
   793   593  917.5750732421875   1098.2969970703125
   794   593  647.6190185546875   961.63916015625
   795   593  126.84925842285156  620.0
   796   593  117.59003448486328  397.5320739746094
   797   593  265.6268310546875   536.0
   799   593  339.7750244140625   536.0
   800   593  339.7750244140625   536.0
   801   594  233.7995147705078   536.0
   801   595  200.5489501953125   536.0
   803   597  143.33580017089844  429.0
   803   599  45.31428146362305   429.0
   801   599  818.3796997070312   828.2542114257812
   802   600  778.001220703125    826.0
   801   601  837.724365234375    818.6450805664062
   801   602  837.724365234375    818.6450805664062
   800   601  703.3505859375      818.6450805664062
   800   600  820.5197143554688   828.2542114257812
   800   599  837.724365234375    828.2542114257812
   802   598  599.5357666015625   721.0
   801   598  704.4049072265625   826.0
   799   596  11.805749893188477  40.46738815307617
   799   595  23.370508193969727  60.7818489074707
   798   594  289.8253173828125   536.0
   798   593  277.89715576171875  536.0
   800   598  726.2752685546875   826.0
   800   594  334.2285461425781   536.0
   803   596  264.5892639160156   429.0
   800   596  28.79642677307129   81.59939575195312
   801   597  609.262939453125    721.0
   799   598  726.529052734375    818.6450805664062
   802   599  673.2832641601562   826.0
   802   601  821.9580078125      818.6450805664062
   801   603  726.529052734375    818.6450805664062
   801   600  837.724365234375    828.2542114257812
   799   594  339.7750244140625   536.0
   800   595  11.805749893188477  60.7818489074707
   805   607  726.5087280273438   647.4429931640625
   807   607  961.63916015625     955.5926513671875
   808   607  748.7681274414062   956.0
   806   606  961.63916015625     955.5926513671875
   807   606  961.63916015625     955.5926513671875
   808   606  837.724365234375    956.0
   809   606  664.26123046875     956.0
   806   607  961.63916015625     955.5926513671875
   805   606  672.872802734375    647.4429931640625
   807   605  617.1406860351562   956.0
   808   605  726.529052734375    956.0
   809   605  1098.2969970703125  1492.0
   812   589  246.73709106445312  464.0958251953125
   811   589  246.73709106445312  464.0958251953125
   810   589  170.9178466796875   356.0
   809   589  177.7449188232422   356.0
   808   589  89.41149139404297   356.0
   806   590  172.67828369140625  356.0
   807   590  177.7449188232422   356.0
   808   590  89.41149139404297   356.0
   809   590  83.74320220947266   356.0
   810   590  11.805749893188477  356.0
   809   591  14.023808479309082  356.0
   808   591  43.60227966308594   356.0
   807   591  177.7449188232422   356.0
   806   591  177.7449188232422   356.0
   805   591  209.63919067382812  356.0
   804   591  209.10365295410156  356.0
   803   591  246.73709106445312  356.0
   802   592  438.691650390625    429.3237609863281
   803   592  439.81427001953125  429.3237609863281
   804   592  397.5320739746094   429.3237609863281
   805   592  209.63919067382812  356.0
   806   592  12.995237350463867  356.0
   807   592  11.805749893188477  356.0
   808   592  11.805749893188477  356.0
   801   593  464.0958251953125   536.0
   802   593  483.24072265625     536.0
   803   593  506.2271423339844   429.3237609863281
   804   593  357.34442138671875  429.3237609863281
   803   594  501.7761535644531   428.8074035644531
   802   594  529.6797485351562   536.0
   802   595  397.5320739746094   536.0
   802   596  540.4827880859375   536.0
   801   596  497.5511474609375   536.0
   809   588  177.7449188232422   356.0
   810   588  837.724365234375    356.0
   811   588  961.63916015625     1445.0853271484375
   812   588  940.6975708007812   1445.0853271484375
   813   588  961.63916015625     1290.216796875
   814   588  539.6058959960938   435.0548400878906
   813   589  74.41309356689453   184.123779296875
   803   595  390.0851745605469   429.0
   808   603  98.50906372070312   647.4429931640625
   808   604  103.33287811279297  956.0
   809   604  992.6089477539062   1492.0
   810   605  1351.266845703125   1759.82421875
   810   606  56.51818084716797   481.0
   797   596  1010.8821411132812  1098.2969970703125
   797   595  1035.040771484375   1098.2969970703125
   797   594  1019.7631225585938  988.9707641601562
   865   573  1374.811767578125   1948.4039306640625
   865   572  1027.008056640625   1948.4039306640625
   865   571  1247.3297119140625  1948.4039306640625
   865   570  1247.3297119140625  1759.82421875
   864   570  1179.2183837890625  1948.4039306640625
   864   571  1247.3297119140625  1948.4039306640625
   864   572  1098.2969970703125  1948.4039306640625
   864   573  1407.994384765625   1948.4039306640625
   863   573  1098.2969970703125  1948.4039306640625
   863   572  1579.2425537109375  1948.4039306640625
   863   571  1579.2425537109375  1948.4039306640625
   863   570  1342.65283203125    1948.4039306640625
   862   570  1407.994384765625   1948.4039306640625
   862   571  1579.2425537109375  1948.4039306640625
   861   571  1759.82421875       1948.4039306640625
   861   570  1667.7196044921875  1948.4039306640625
   862   569  1759.82421875       1861.0
   863   569  1655.8094482421875  1861.0
   864   569  525.4190063476562   569.3773803710938
   774   589  627.1666259765625   1047.996826171875
   774   588  521.4285278320312   1047.996826171875
   774   587  429.7118835449219   1128.1036376953125
   774   586  427.1011657714844   1128.1036376953125
   774   585  410.8448181152344   1128.1036376953125
   774   584  460.5641174316406   1128.1036376953125
   774   583  905.6513061523438   1128.1036376953125
   777   590  1442.2440185546875  2050.0
   776   589  1371.341552734375   1628.0
   777   588  1759.82421875       2050.0
   778   588  1759.82421875       2050.0
   778   587  1631.1236572265625  2050.0
   777   587  1948.4039306640625  2050.0
   777   586  1938.901123046875   2050.0
   776   584  1720.6282958984375  1892.0
   775   582  1377.449951171875   1650.0
   774   581  1136.59521484375    1650.0
   774   580  1066.3701171875     1650.0
   777   589  1759.82421875       2050.0
   773   579  1335.103515625      1445.0
   773   578  1910.4427490234375  2491.0
   800   569  1759.82421875       1745.308837890625
   800   568  1315.3253173828125  1628.0
   800   566  1002.0189819335938  1628.0
   801   569  1759.82421875       1745.308837890625
   801   568  1407.994384765625   1628.0
   801   567  1380.3712158203125  1628.0
   801   565  1088.228759765625   1628.0
   801   564  1098.2969970703125  1628.0
   802   566  1243.507080078125   1628.0
   802   567  1407.994384765625   1628.0
   802   565  1287.6988525390625  1628.0
   802   564  1317.8907470703125  1628.0
   803   565  1329.59765625       1628.0
   804   564  1247.3297119140625  1628.0
   804   563  1247.3297119140625  1628.0
   804   562  1136.5594482421875  1628.0
   803   562  1247.3297119140625  1628.0
   803   564  1343.3896484375     1628.0
   800   567  1178.2850341796875  1628.0
   801   566  1131.007080078125   1628.0
   804   566  317.5535583496094   721.0
   804   565  1247.3297119140625  1628.0
   803   563  1185.4930419921875  1628.0
   805   562  941.776123046875    1628.0
   805   561  1828.878173828125   2105.581298828125
   804   561  1759.82421875       1899.1927490234375
   795   566  397.5320739746094   540.0
   795   565  289.8253173828125   540.0
   795   564  201.9770050048828   540.0
   795   563  140.5137939453125   540.0
   795   562  150.35394287109375  540.0
   795   561  73.26666259765625   540.0
   796   566  218.55238342285156  540.0
   796   565  222.21493530273438  540.0
   796   564  209.63919067382812  540.0
   796   563  246.73709106445312  540.0
   796   562  464.0958251953125   540.0
   796   561  831.6356201171875   748.7681274414062
   797   563  237.77816772460938  540.0
   795   560  37.41609191894531   351.3264465332031
   800   563  726.529052734375    862.50732421875
   801   562  726.529052734375    765.6177978515625
   802   562  664.18212890625     765.6177978515625
   802   563  540.22412109375     766.0
   799   565  700.46435546875     700.1770629882812
   803   566  1186.784423828125   1188.2301025390625
   799   567  905.85400390625     887.2041625976562
   799   566  758.81787109375     762.7490234375
   799   564  657.01953125        700.1770629882812
   799   563  593.7390747070312   697.3265991210938
   800   564  961.63916015625     862.50732421875
   800   565  927.8482666015625   862.50732421875
   811   587  961.63916015625     1445.0853271484375
   812   587  1759.82421875       1478.3480224609375
   813   587  1615.35888671875    1478.3480224609375
   814   587  1451.458251953125   1445.0853271484375
   812   586  1759.82421875       1478.3480224609375
   813   586  1759.82421875       1478.3480224609375
   814   586  2143.664794921875   1445.0853271484375
   807   569  522.3975830078125   647.4429931640625
   807   568  540.4827880859375   647.4429931640625
   806   569  464.0958251953125   647.4429931640625
   806   568  435.11724853515625  647.4429931640625
   807   570  464.0958251953125   647.4429931640625
   809   569  647.4429931640625   647.4429931640625
   809   568  726.529052734375    647.4429931640625
   810   569  363.8345031738281   647.4429931640625
   808   569  726.529052734375    647.4429931640625
   808   568  726.529052734375    647.4429931640625
   836   583  184.1344757080078   289.8253173828125
   837   582  1442.2440185546875  1683.0
   837   583  103.76322174072266  988.9707641601562
   837   584  1676.5382080078125  2026.6873779296875
#
# created: Tue Nov 23 2021
# by: aek156
# via: hand-editing topog_edits.txt
#
# Deepen the edits to the outlet of the Baltic Sea to 40m.
# see item 1 in https://github.com/COSIMA/access-om2/issues/158#issuecomment-963889409
# and https://github.com/COSIMA/access-om2/issues/158#issuecomment-968264203
#
#    i     j  old                 new
 1163   769  31.0                40.0
 1163   768  31.0                40.0
 1163   767  31.0                40.0
 1163   766  31.0                40.0
 1163   765  31.0                40.0
 1163   764  31.0                40.0
 1163   763  31.0                40.0
 1163   762  31.0                40.0
 1163   761  31.0                40.0
 1163   760  31.0                40.0
 1163   759  31.0                40.0
 1163   758  31.0                40.0
 1164   757  31.0                40.0
 1164   758  31.0                40.0
 1164   759  31.0                40.0
 1164   760  31.0                40.0
 1164   761  31.0                40.0
 1164   762  31.0                40.0
 1164   763  31.0                40.0
 1164   764  31.0                40.0
 1164   765  31.0                40.0
 1164   766  31.0                40.0
 1164   767  31.0                40.0
 1164   768  31.0                40.0
 1165   759  31.0                40.0
 1168   757  31.0                40.0
 1168   758  31.0                40.0
 1168   759  31.0                40.0
 1169   758  31.0                40.0
 1169   759  31.0                40.0
 1169   760  31.0                40.0
 1170   759  31.0                40.0
 1170   760  31.0                40.0
 1170   761  31.0                40.0
 1165   758  20.581674575805664  40.0
 1165   757  21.097091674804688  40.0
 1166   757  21.097091674804688  40.0
 1167   757  20.621566772460938  40.0
 1167   758  19.98147964477539   40.0
 1166   758  21.097091674804688  40.0
 1171   761  25.588233947753906  40.0
 1171   760  19.214813232421875  40.0
 1171   759  11.805749893188477  40.0
 1172   759  11.805749893188477  40.0
 1173   759  11.805749893188477  40.0
 1172   760  23.78571319580078   40.0
 1173   760  29.634920120239258  40.0
 1176   760  26.166664123535156  40.0
 1177   760  20.996294021606445  40.0
 1177   761  21.0941162109375    40.0
 1178   761  21.097091674804688  40.0
 1176   764  26.92352867126465   40.0
 1164   769  19.86862564086914   40.0
 1165   769  14.180827140808105  40.0
 1164   770  21.097091674804688  40.0
 1165   770  20.752939224243164  40.0
 1166   770  21.094675064086914  40.0
 1165   771  20.052082061767578  40.0
 1166   771  21.097091674804688  40.0
 1167   771  23.641664505004883  40.0
 1166   772  25.12352752685547   40.0
 1167   772  30.407840728759766  40.0
 1168   772  32.421566009521484  40.0
 1166   773  26.942655563354492  40.0
 1167   773  31.26249885559082   40.0
 1168   773  31.464580535888672  40.0
 1169   774  29.903919219970703  40.0
 1169   775  22.92916488647461   40.0
 1162   768  13.831775665283203  40.0
 1162   767  16.09166717529297   40.0
 1162   766  11.805749893188477  40.0
 1162   765  11.805749893188477  40.0
 1162   762  11.805749893188477  40.0
 1162   761  11.805749893188477  40.0
 1162   760  17.54166603088379   40.0
 1162   759  19.219606399536133  40.0
 1162   758  16.09166717529297   40.0
 1166   759  11.805749893188477  40.0
 1167   759  11.805749893188477  40.0
 1169   761  19.673229217529297  40.0
 1170   758  11.805749893188477  40.0
 1176   765  11.805749893188477  40.0
 1174   759  21.097091674804688  40.0
 1175   759  20.552940368652344  40.0
 1176   759  19.90980339050293   40.0
 1177   759  21.097091674804688  40.0
 1178   759  28.307947158813477  40.0
#
# created: Thu Nov 11 14:42:23 2021
# by: aek156
# via: /g/data/ik11/inputs/access-om2/bin/editTopo.py --ref /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc edit_topog.nc
#
# These edits deepen Gibraltar Strait by copying data from previous topography
# /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc
# see item 2 in https://github.com/COSIMA/access-om2/issues/158#issuecomment-963889409
#
#    i    j  old                 new
 1097  652  74.60333251953125   447.0
 1098  652  177.7449188232422   525.0
 1096  652  150.35394287109375  288.0
 1096  651  150.35394287109375  288.0
 1097  651  70.67664337158203   447.0
 1098  651  89.0658950805664    525.0
 1095  652  150.35394287109375  864.4000244140625
 1095  651  150.35394287109375  864.4000244140625
 1094  652  207.58888244628906  923.2999877929688
 1094  651  246.73709106445312  923.2999877929688
 1099  651  378.51806640625     621.0
#
# created: Thu Nov 11 15:27:20 2021
# by: aek156
# via: /g/data/ik11/inputs/access-om2/bin/editTopo.py --ref /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc edit_edit_topog.nc
#
# These edits deepen the outlet of the Red Sea by copying data from previous topography
# /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc
# see item 3 in https://github.com/COSIMA/access-om2/issues/158#issuecomment-963889409
#
#    i    j  old                 new
 1293  547  55.52605438232422   138.57469177246094
 1293  548  61.91640090942383   138.57469177246094
 1292  547  11.805749893188477  138.57469177246094
 1292  548  35.67058563232422   138.57469177246094
 1292  549  41.740665435791016  138.57469177246094
 1292  550  33.76911544799805   156.0
 1292  551  33.76911544799805   156.0
 1291  551  61.91640090942383   156.0
 1291  550  15.13691234588623   156.0
 1293  549  41.740665435791016  138.57469177246094
 1293  550  28.307947158813477  138.57469177246094
 1291  549  11.805749893188477  138.57469177246094
 1294  548  89.41149139404297   138.57469177246094
 1290  551  53.22227096557617   156.0
 1290  552  61.91640090942383   172.0
 1290  553  74.60333251953125   191.0
 1289  553  64.72333526611328   191.0
 1289  554  74.60333251953125   209.63919067382812
 1290  554  65.80509185791016   209.63919067382812
 1291  553  39.9792366027832    172.0
 1291  552  61.91640090942383   172.0
 1289  555  126.84925842285156  229.0
 1290  555  79.94137573242188   229.0
 1290  556  106.69143676757812  246.73709106445312
 1288  556  164.42758178710938  246.73709106445312
 1290  550  13.600000381469727  156.0
 1289  552  30.338436126708984  172.0
 1292  552  28.307947158813477  138.57469177246094
 1289  556  177.7449188232422   246.73709106445312
#
# created: Thu Nov 11 15:35:44 2021
# by: aek156
# via: /g/data/ik11/inputs/access-om2/bin/editTopo.py --ref /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc edit_edit_edit_topog.nc
#
# These edits deepen the outlet of the Persian Gulf by copying data from previous topography
# /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc
# see item 4 in https://github.com/COSIMA/access-om2/issues/158#issuecomment-963889409
#
#    i    j  old                 new
 1342  607  50.714813232421875  71.12999725341797
 1342  606  51.04874038696289   71.12999725341797
 1342  605  46.79135513305664   71.12999725341797
 1343  606  61.91640090942383   71.12460327148438
 1343  607  61.91640090942383   71.12460327148438
 1344  608  64.57283782958984   71.12999725341797
 1346  608  65.8219985961914    82.1500015258789
 1344  606  59.996089935302734  71.12460327148438
 1345  606  36.90259552001953   82.1500015258789
 1341  607  35.363426208496094  71.12999725341797
 1341  606  61.91640090942383   71.12999725341797
 1341  605  60.71604537963867   71.12999725341797
 1340  606  61.91640090942383   71.12999725341797
 1340  605  61.91640090942383   71.12999725341797
 1339  605  67.6222152709961    71.12999725341797
 1338  605  64.45378875732422   71.12999725341797
 1337  605  67.44925689697266   71.12460327148438
#
# created: Thu Nov 11 15:35:44 2021
# by: aek156
# via: /g/data/ik11/inputs/access-om2/bin/editTopo.py --ref /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc edit_edit_edit_edit_topog.nc
#
# These edits further deepen the outlet of the Persian Gulf by copying data from previous topography
# /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc
# see item 4 in https://github.com/COSIMA/access-om2/issues/158#issuecomment-963889409
#
#    i    j  old                 new
#
1345   608  74.60333251953125   82.1500015258789
1347   608  50.49011993408203   82.1500015258789
1347   607  64.45378875732422   82.1500015258789
1347   606  81.02838897705078   92.86747741699219
1348   607  12.805749893188477  40.46738815307617
1346   606  89.41149139404297   92.86747741699219
1340   607  30.267900466918945  40.46738815307617
1342   608  18.896102905273438  40.46738815307617
1341   608  14.779623985290527  40.46738815307617
1340   608  16.048599243164062  40.46738815307617
1339   608  11.805749893188477  40.355926513671875
1343   605  28.30864143371582   40.355926513671875
1342   604  19.76872444152832   40.355926513671875
1342   603  11.805749893188477  40.355926513671875
1341   603  18.11684799194336   40.46738815307617
1340   603  20.61604881286621   40.46738815307617
1339   603  29.328393936157227  40.355926513671875
1341   604  31.854318618774414  40.355926513671875
1340   604  35.39752960205078   40.355926513671875
1339   604  45.690120697021484  50.53445816040039
1338   604  51.04874038696289   60.7818489074707
1337   604  53.22227096557617   60.7818489074707
1336   604  55.03826904296875   60.7818489074707
1341   602  11.805749893188477  40.46738815307617
1340   602  15.902283668518066  40.46738815307617
1339   602  22.912343978881836  40.46738815307617
1338   602  24.78394889831543   40.46738815307617
1338   603  35.363426208496094  40.355926513671875
1338   608  33.76911544799805   40.355926513671875
1337   607  51.04874038696289   60.7818489074707
1337   608  31.463459014892578  40.46738815307617
1344   609  37.386531829833984  40.46738815307617
1345   609  44.31077194213867   50.53445816040039
1346   609  45.64444351196289   50.53445816040039
1347   609  29.191314697265625  40.355926513671875
1348   606  35.363426208496094  40.46738815307617
1348   605  69.54145050048828   71.12460327148438
1348   604  106.69143676757812  114.42678833007812
1347   604  106.04814147949219  114.42678833007812
1345   604  43.947967529296875  50.53445816040039
# created: Thu Nov 11 15:50:55 2021
# by: aek156
# via: /g/data/ik11/inputs/access-om2/bin/editTopo.py --ref /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc edit_edit_edit_edit_topog.nc
#
# These edits deepen the outlet of the White Sea to 40m to better match observations.
# see item 5 in https://github.com/COSIMA/access-om2/issues/158#issuecomment-963889409
#
#    i    j  old                 new
 1285  871  35.363426208496094  40.0
 1286  871  38.02032470703125   40.0
 1285  872  26.942655563354492  40.0
 1286  872  26.942655563354492  40.0
 1285  873  22.77290916442871   40.0
 1286  873  24.27642250061035   40.0
 1285  874  19.944223403930664  40.0
 1286  874  21.097091674804688  40.0
 1285  875  19.33198356628418   40.0
 1286  875  20.442230224609375  40.0
 1285  876  20.197580337524414  40.0
 1286  876  20.867469787597656  40.0
 1285  877  22.266204833984375  40.0
 1286  877  22.266204833984375  40.0
 1285  878  24.32806396484375   40.0
 1286  878  24.178136825561523  40.0
 1285  879  26.942655563354492  40.0
 1286  879  26.865079879760742  40.0
 1285  880  31.314516067504883  40.0
 1286  880  30.08333396911621   40.0
 1286  881  33.69169998168945   40.0
 1285  881  35.6732292175293    40.0
 1286  882  37.717742919921875  40.0
 1285  882  39.92549133300781   40.0
 1287  871  31.044355392456055  40.0
 1287  872  24.53061294555664   40.0
 1287  873  20.893877029418945  40.0
 1287  883  38.38492202758789   40.0
 1287  882  33.76911544799805   40.0
 1287  881  31.052419662475586  40.0
 1287  880  28.307947158813477  40.0
 1287  879  25.224899291992188  40.0
 1287  878  22.86111068725586   40.0
 1287  877  20.90322494506836   40.0
 1287  876  19.473896026611328  40.0
 1287  875  18.828571319580078  40.0
 1287  874  19.121458053588867  40.0
#
# created: Tue Nov 16 19:04:45 2021
# by: aek156
# via: /g/data/ik11/inputs/access-om2/bin/editTopo.py --ref /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc edit_edit_topog.nc
#
# Deepen the above edits to the outlet of the White Sea to 70m.
# see item 5 in https://github.com/COSIMA/access-om2/issues/158#issuecomment-963889409
# and https://github.com/COSIMA/access-om2/issues/158#issuecomment-968264203
#
#    i     j  old                 new
 1285   871  40.0                70.0
 1285   872  40.0                70.0
 1285   873  40.0                70.0
 1285   874  40.0                70.0
 1285   875  40.0                70.0
 1285   876  40.0                70.0
 1285   877  40.0                70.0
 1285   878  40.0                70.0
 1285   879  40.0                70.0
 1285   880  40.0                70.0
 1285   881  40.0                70.0
 1285   882  40.0                70.0
 1286   882  40.0                70.0
 1286   881  40.0                70.0
 1286   880  40.0                70.0
 1286   879  40.0                70.0
 1286   878  40.0                70.0
 1286   877  40.0                70.0
 1286   876  40.0                70.0
 1286   875  40.0                70.0
 1286   874  40.0                70.0
 1286   873  40.0                70.0
 1286   872  40.0                70.0
 1286   871  40.0                70.0
 1287   871  40.0                70.0
 1287   872  40.0                70.0
 1287   873  40.0                70.0
 1287   874  40.0                70.0
 1287   875  40.0                70.0
 1287   876  40.0                70.0
 1287   877  40.0                70.0
 1287   878  40.0                70.0
 1287   879  40.0                70.0
 1287   880  40.0                70.0
 1287   881  40.0                70.0
 1287   882  40.0                70.0
 1287   883  40.0                70.0
#
# created: Tue Nov 16 19:04:45 2021
# by: aek156
# via: /g/data/ik11/inputs/access-om2/bin/editTopo.py --ref /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc edit_edit_edit_topog.nc
#
# Make a continuous 70m deep outlet from the White Sea of width 3 cells.
# see item 5 in https://github.com/COSIMA/access-om2/issues/158#issuecomment-963889409
# and https://github.com/COSIMA/access-om2/issues/158#issuecomment-968264203
#
#    i     j  old                 new
 1285   870  44.785423278808594  70.0
 1285   869  51.04874038696289   70.0
 1286   870  48.39024353027344   70.0
 1286   869  51.04874038696289   70.0
 1287   870  41.23481750488281   70.0
 1287   869  46.434425354003906  70.0
 1284   868  46.12851333618164   70.0
 1285   868  53.630523681640625  70.0
 1286   868  53.22227096557617   70.0
 1284   867  51.04874038696289   70.0
 1285   867  53.995933532714844  70.0
 1286   867  53.22227096557617   70.0
 1284   866  51.04874038696289   70.0
 1285   866  51.04874038696289   70.0
 1286   866  51.04874038696289   70.0
 1283   865  43.60227966308594   70.0
 1284   865  50.25910949707031   70.0
 1285   865  51.04874038696289   70.0
 1283   864  50.399192810058594  70.0
 1284   864  48.657257080078125  70.0
 1285   864  43.60227966308594   70.0
 1282   863  48.93144989013672   70.0
 1283   863  51.04874038696289   70.0
 1284   863  46.121952056884766  70.0
 1284   862  45.15637969970703   70.0
 1283   862  53.22227096557617   70.0
 1282   862  53.22227096557617   70.0
 1281   861  50.592742919921875  70.0
 1282   861  53.22227096557617   70.0
 1283   861  53.22227096557617   70.0
 1280   860  45.38976287841797   70.0
 1281   860  51.04874038696289   70.0
 1282   860  51.04874038696289   70.0
 1280   859  51.04874038696289   70.0
 1281   859  51.04874038696289   70.0
 1282   859  49.40495681762695   70.0
 1281   858  51.04874038696289   70.0
 1280   858  51.04874038696289   70.0
 1279   858  49.80859375         70.0
 1278   858  50.8671875          70.0
 1277   857  51.04874038696289   70.0
 1278   857  51.04874038696289   70.0
 1279   857  50.14902114868164   70.0
 1276   856  53.22227096557617   70.0
 1277   856  53.22227096557617   70.0
 1278   856  51.04874038696289   70.0
 1275   855  56.619049072265625  70.0
 1276   855  54.670589447021484  70.0
 1277   855  53.22227096557617   70.0
 1274   854  67.49199676513672   70.0
 1275   854  61.91640090942383   70.0
 1276   854  56.8565559387207    70.0
 1275   853  67.9173583984375    70.0
 1280   857  50.54581832885742   70.0
 1284   883  45.59532928466797   70.0
 1283   884  48.766536712646484  70.0
 1282   885  50.20703125         70.0
 1281   886  50.4054069519043    70.0
 1280   887  47.673004150390625  70.0
 1279   888  50.404579162597656  70.0
 1285   883  43.912349700927734  70.0
 1284   884  47.57936477661133   70.0
 1283   885  49.011810302734375  70.0
 1282   886  50.011627197265625  70.0
 1281   887  49.93077087402344   70.0
 1280   888  50.62451934814453   70.0
 1281   888  50.65503692626953   70.0
 1282   887  50.0                70.0
 1283   886  49.79922866821289   70.0
 1284   885  48.8984375          70.0
 1285   884  47.474308013916016  70.0
 1286   883  41.740665435791016  70.0
 1278   889  58.29924392700195   70.0
 1279   889  55.35361099243164   70.0
 1280   889  53.446563720703125  70.0
 1277   890  66.86842346191406   70.0
 1278   890  67.56273651123047   70.0
 1279   890  61.91640090942383   70.0
